Run   Combination (x1,x2,x3,...)                                                       R_c_ass (AC)              Porosity_ass (AC)         eval (f)                  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
12864 (5,1,2,3,1,2,2,1,47,12000)                                                       8.383075                  0.729414                  7.653660                 
12865 (5,1,2,3,2,2,2,1,1,12000)                                                        8.391059                  0.729795                  7.661264                 
12866 (5,1,2,3,2,3,2,4,33,10450)                                                       8.760553                  0.746946                  8.013607                 
12867 (5,1,3,1,3,3,1,2,36,11600)                                                       9.606254                  0.785045                  8.821209                 
12868 (5,1,3,3,3,1,3,2,9,10750)                                                        9.827389                  0.795421                  9.031968                 
12869 (5,1,4,1,1,1,1,4,6,11950)                                                        9.583364                  0.783997                  8.799367                 
12870 (5,1,4,2,1,2,2,1,3,11900)                                                        9.591272                  0.784358                  8.806914                 
12871 (5,1,4,2,3,2,1,2,34,7000)                                                        10.727131                 0.824771                  9.902360                 
12872 (5,1,4,3,2,3,2,1,49,11750)                                                       9.628220                  0.786055                  8.842165                 
12873 (5,1,5,2,1,2,1,1,43,11500)                                                       8.617695                  0.740407                  7.877289                 
12874 (5,1,5,3,2,2,2,1,49,12000)                                                       8.486989                  0.734330                  7.752659                 
12875 (5,2,1,1,3,1,1,2,46,11950)                                                       6.408000                  0.691921                  5.716078                 
12876 (5,2,1,1,3,3,2,4,32,9500)                                                        6.945371                  0.719783                  6.225589                 
12877 (5,2,1,2,1,3,2,2,5,10750)                                                        6.661613                  0.705235                  5.956378                 
12878 (5,2,1,2,2,2,1,2,49,11950)                                                       6.408000                  0.691921                  5.716078                 
12879 (5,2,1,2,3,1,3,2,29,11450)                                                       6.510867                  0.697407                  5.813459                 
12880 (5,2,1,2,3,3,3,2,45,4650)                                                        8.341197                  0.755611                  7.585586                 
12881 (5,2,1,3,1,2,1,4,3,11800)                                                        6.439431                  0.693613                  5.745818                 
12882 (5,2,1,3,1,3,3,3,17,11950)                                                       6.408345                  0.691940                  5.716405                 
12883 (5,2,1,3,3,2,1,3,24,10350)                                                       6.750982                  0.709803                  6.041179                 
12884 (5,2,2,1,1,1,2,4,37,11850)                                                       6.272195                  0.684420                  5.587775                 
12885 (5,2,2,2,3,1,1,1,25,11500)                                                       6.346358                  0.688559                  5.657799                 
12886 (5,2,2,2,3,2,1,3,44,9650)                                                        6.712311                  0.707830                  6.004480                 
12887 (5,2,2,3,1,3,3,1,2,9150)                                                         6.836270                  0.714153                  6.122117                 
12888 (5,2,2,3,2,3,1,1,46,11550)                                                       6.336876                  0.688036                  5.648840                 
12889 (5,2,2,3,2,3,3,1,13,12000)                                                       6.255302                  0.683461                  5.571841                 
12890 (5,2,3,3,2,2,3,1,30,11250)                                                       7.183520                  0.731332                  6.452188                 
12891 (5,2,3,3,3,1,2,3,46,4650)                                                        8.819524                  0.765488                  8.054035                 
12892 (5,2,4,1,1,2,1,4,45,11300)                                                       7.136919                  0.729471                  6.407448                 
12893 (5,3,1,2,3,3,1,3,24,5450)                                                        11.877482                 0.695772                  11.181711                
12894 (5,3,1,3,3,3,2,1,22,5950)                                                        11.697771                 0.691178                  11.006593                
12895 (5,3,2,3,1,3,1,1,30,10650)                                                       9.836022                  0.644242                  9.191780                 
12896 (5,3,3,3,2,3,3,1,11,11550)                                                       10.756243                 0.668583                  10.087659                
12897 (5,3,4,2,2,2,1,4,33,10800)                                                       10.962546                 0.673385                  10.289162                
12898 (5,4,3,2,1,1,2,3,42,11550)                                                       8.690279                  0.590954                  8.099325                 
12899 (5,5,1,1,3,1,1,1,2,11550)                                                        8.616561                  0.702237                  7.914323                 
12900 (6,1,1,1,1,2,2,3,31,11800)                                                       8.535168                  0.736582                  7.798586                 
12901 (6,1,1,1,3,1,2,3,24,11800)                                                       8.535172                  0.736582                  7.798589                 
12902 (6,1,1,2,1,1,1,2,31,5050)                                                        10.596630                 0.822026                  9.774604                 
12903 (6,1,1,2,2,3,2,2,46,12000)                                                       8.481163                  0.734056                  7.747106                 
12904 (6,1,1,2,3,3,1,1,38,11950)                                                       8.500561                  0.734966                  7.765596                 
12905 (6,1,1,3,1,3,3,1,48,10400)                                                       8.939084                  0.755017                  8.184067                 
12906 (6,1,1,3,2,1,3,3,32,11900)                                                       8.508186                  0.735323                  7.772863                 
12907 (6,1,1,3,3,1,3,3,48,11900)                                                       8.508182                  0.735323                  7.772860                 
12908 (6,1,2,1,1,2,1,4,3,12000)                                                        8.372013                  0.728886                  7.643127                 
12909 (6,1,2,1,2,3,3,2,20,10800)                                                       8.668157                  0.742727                  7.925430                 
12910 (6,1,2,2,3,1,2,2,12,10700)                                                       8.694052                  0.743913                  7.950139                 
12911 (6,1,2,3,2,2,1,1,46,11600)                                                       8.479378                  0.733973                  7.745405                 
12912 (6,1,2,3,2,2,2,3,27,11850)                                                       8.406758                  0.730542                  7.676216                 
12913 (6,1,3,1,1,2,2,4,29,11550)                                                       9.619646                  0.785660                  8.833986                 
12914 (6,1,3,1,1,2,3,4,24,10400)                                                       9.912056                  0.799564                  9.112492                 
12915 (6,1,4,2,1,1,3,3,4,11750)                                                        9.630018                  0.786137                  8.843880                 
12916 (6,1,5,3,1,3,3,1,49,11950)                                                       8.499846                  0.734932                  7.764914                 
12917 (6,1,5,3,3,2,1,2,33,11550)                                                       8.595919                  0.739401                  7.856518                 
12918 (6,2,1,1,2,1,1,2,34,11900)                                                       6.418092                  0.692466                  5.725626                 
12919 (6,2,1,1,2,2,3,2,25,10850)                                                       6.639610                  0.704104                  5.935505                 
12920 (6,2,1,1,2,3,2,4,38,11600)                                                       6.480353                  0.695794                  5.784558                 
12921 (6,2,1,2,3,3,2,1,19,10800)                                                       6.658990                  0.705100                  5.953889                 
12922 (6,2,1,3,1,1,1,1,7,11800)                                                        6.446900                  0.694013                  5.752887                 
12923 (6,2,1,3,2,1,2,4,30,11100)                                                       6.586134                  0.701341                  5.884793                 
12924 (6,2,2,1,1,2,1,4,5,11950)                                                        6.254426                  0.683411                  5.571014                 
12925 (6,2,2,1,2,1,2,3,41,11850)                                                       6.271579                  0.684385                  5.587194                 
12926 (6,2,2,1,3,2,2,4,5,11950)                                                        6.254426                  0.683411                  5.571014                 
12927 (6,2,2,2,1,2,2,4,14,11350)                                                       6.364928                  0.689578                  5.675349                 
12928 (6,2,2,2,1,3,1,4,47,12000)                                                       6.245323                  0.682892                  5.562431                 
12929 (6,2,2,2,2,2,3,1,9,11550)                                                        6.337544                  0.688072                  5.649472                 
12930 (6,2,2,2,2,2,3,1,24,11250)                                                       6.393792                  0.691152                  5.702640                 
12931 (6,2,2,2,3,2,2,1,1,11950)                                                        6.271030                  0.684354                  5.586676                 
12932 (6,2,2,3,1,3,2,4,3,11550)                                                        6.327575                  0.687521                  5.640054                 
12933 (6,2,2,3,2,2,2,1,47,12000)                                                       6.254888                  0.683438                  5.571450                 
12934 (6,2,2,3,2,3,2,1,49,9950)                                                        6.657655                  0.705032                  5.952623                 
12935 (6,2,3,1,2,1,2,4,8,8500)                                                         7.865943                  0.745823                  7.120119                 
12936 (6,2,4,1,2,3,2,1,19,10900)                                                       7.224241                  0.732655                  6.491586                 
12937 (6,3,1,1,3,2,1,2,18,11400)                                                       9.842158                  0.644501                  9.197657                 
12938 (6,3,1,2,3,3,2,3,35,10650)                                                       10.055789                 0.652592                  9.403198                 
12939 (6,3,1,3,2,3,2,2,15,10350)                                                       10.146953                 0.654922                  9.492031                 
12940 (6,3,2,1,3,1,3,4,8,11750)                                                        9.538804                  0.631822                  8.906982                 
12941 (6,3,3,3,1,1,1,2,11,10750)                                                       11.003216                 0.674338                  10.328878                
12942 (6,4,1,2,3,2,1,1,41,11650)                                                       7.900474                  0.576971                  7.323503                 
12943 (6,4,2,1,3,1,3,2,47,11750)                                                       7.656607                  0.572506                  7.084102                 
12944 (6,4,2,2,3,2,1,1,5,11650)                                                        7.697609                  0.573271                  7.124339                 
12945 (6,5,5,2,1,1,3,3,1,11950)                                                        8.482233                  0.696421                  7.785812                 
12946 (1,2,1,2,2,2,1,3,19,11450)                                                       6.511215                  0.697425                  5.813789                 
12947 (1,2,1,2,2,2,2,1,39,11750)                                                       6.456539                  0.694528                  5.762012                 
12948 (1,2,1,2,2,2,2,2,14,11800)                                                       6.438417                  0.693559                  5.744859                 
12949 (1,2,1,2,2,2,2,3,22,10500)                                                       6.717369                  0.708088                  6.009280                 
12950 (1,2,1,2,3,2,2,2,22,11400)                                                       6.521388                  0.697961                  5.823427                 
12951 (1,2,2,1,2,1,3,2,8,11200)                                                        6.392568                  0.691085                  5.701483                 
12952 (1,2,2,1,2,2,1,2,2,11800)                                                        6.280375                  0.684882                  5.595493                 
12953 (1,2,2,1,2,2,1,3,17,11200)                                                       6.393000                  0.691109                  5.701891                 
12954 (1,2,2,1,2,2,2,2,34,10650)                                                       6.501285                  0.696902                  5.804383                 
12955 (1,2,2,1,2,2,2,2,34,11750)                                                       6.289289                  0.685384                  5.603905                 
12956 (1,2,2,2,1,2,2,3,22,11600)                                                       6.317339                  0.686952                  5.630386                 
12957 (1,2,2,2,1,3,3,4,26,11300)                                                       6.374418                  0.690097                  5.684321                 
12958 (1,2,2,2,2,1,1,3,26,10200)                                                       6.594560                  0.701778                  5.892782                 
12959 (1,2,2,2,2,1,1,3,30,11700)                                                       6.298888                  0.685923                  5.612965                 
12960 (1,2,2,2,2,1,3,1,23,11750)                                                       6.300124                  0.685992                  5.614132                 
12961 (1,2,2,2,2,2,1,2,31,10200)                                                       6.594109                  0.701755                  5.892355                 
12962 (1,2,2,2,2,2,1,3,5,10600)                                                        6.512000                  0.697467                  5.814533                 
12963 (1,2,2,2,2,2,1,3,10,11900)                                                       6.262628                  0.683878                  5.578750                 
12964 (1,2,2,2,2,2,2,2,26,11200)                                                       6.392534                  0.691084                  5.701450                 
12965 (1,2,2,2,2,2,2,3,16,11800)                                                       6.280658                  0.684898                  5.595760                 
12966 (1,2,2,2,2,2,3,4,39,11700)                                                       6.299498                  0.685957                  5.613541                 
12967 (1,2,2,2,2,3,2,1,25,11500)                                                       6.346358                  0.688559                  5.657799                 
12968 (1,2,2,2,2,3,2,1,27,11650)                                                       6.318439                  0.687014                  5.631425                 
12969 (1,2,2,2,2,3,2,4,14,11850)                                                       6.272244                  0.684423                  5.587821                 
12970 (1,2,2,2,2,3,3,2,9,11600)                                                        6.316912                  0.686929                  5.629984                 
12971 (1,2,2,2,3,2,1,2,28,9350)                                                        6.777922                  0.711176                  6.066746                 
12972 (1,2,2,2,3,2,1,3,30,11250)                                                       6.383364                  0.690585                  5.692779                 
12973 (1,2,2,2,3,2,2,2,34,9300)                                                        6.789039                  0.711743                  6.077296                 
12974 (1,2,2,2,3,2,2,2,34,11700)                                                       6.298438                  0.685897                  5.612541                 
12975 (1,2,2,2,3,3,2,2,8,11650)                                                        6.307673                  0.686414                  5.621259                 
12976 (1,2,2,3,2,2,2,1,25,11050)                                                       6.432531                  0.693243                  5.739289                 
12977 (1,2,2,3,2,3,2,3,21,10500)                                                       6.532315                  0.698534                  5.833781                 
12978 (1,2,3,1,2,2,2,3,11,8800)                                                        7.789055                  0.744236                  7.044819                 
12979 (1,2,3,1,2,3,2,2,12,10250)                                                       7.417377                  0.736772                  6.680604                 
12980 (1,2,3,2,2,2,2,4,37,11950)                                                       7.041099                  0.724796                  6.316303                 
12981 (1,2,3,3,2,2,2,3,5,11250)                                                        7.176789                  0.731086                  6.445703                 
12982 (1,2,4,2,1,2,3,3,27,11400)                                                       7.118022                  0.728620                  6.389402                 
12983 (1,2,4,2,2,2,1,3,8,10350)                                                        7.344161                  0.735391                  6.608771                 
12984 (1,2,5,2,2,1,2,2,48,10750)                                                       6.616595                  0.702918                  5.913677                 
12985 (1,3,2,1,2,1,2,3,42,11850)                                                       9.513130                  0.630747                  8.882383                 
12986 (2,1,3,2,2,1,2,3,31,11800)                                                       9.551790                  0.782555                  8.769234                 
12987 (2,1,4,3,2,2,2,4,23,2500)                                                        11.673582                 0.847085                  10.826497                
12988 (2,2,1,2,1,2,2,2,20,10800)                                                       6.650575                  0.704668                  5.945906                 
12989 (2,2,1,2,2,2,2,3,29,10850)                                                       6.639956                  0.704122                  5.935834                 
12990 (2,2,1,2,2,2,3,1,23,11500)                                                       6.508502                  0.697283                  5.811219                 
12991 (2,2,1,2,2,2,3,2,23,11150)                                                       6.574567                  0.700740                  5.873827                 
12992 (2,2,1,3,1,2,1,2,42,11800)                                                       6.438404                  0.693558                  5.744846                 
12993 (2,2,1,3,1,2,2,3,45,9750)                                                        6.887430                  0.716778                  6.170651                 
12994 (2,2,1,3,3,2,2,3,30,10600)                                                       6.695092                  0.706950                  5.988142                 
12995 (2,2,2,1,1,1,2,3,16,11700)                                                       6.298908                  0.685924                  5.612985                 
12996 (2,2,2,1,1,1,2,3,22,11450)                                                       6.345358                  0.688504                  5.656855                 
12997 (2,2,2,1,1,2,1,3,31,11450)                                                       6.345349                  0.688503                  5.656846                 
12998 (2,2,2,1,1,2,2,2,29,11050)                                                       6.421661                  0.692658                  5.729002                 
12999 (2,2,2,1,1,2,2,2,34,11050)                                                       6.421659                  0.692658                  5.729000                 
13000 (2,2,2,1,1,3,2,4,29,11750)                                                       6.290358                  0.685444                  5.604914                 
13001 (2,2,2,1,1,3,3,3,22,11500)                                                       6.335971                  0.687986                  5.647986                 
13002 (2,2,2,1,2,1,2,2,17,11150)                                                       6.402206                  0.691608                  5.710598                 
13003 (2,2,2,1,2,1,3,2,4,10400)                                                        6.552530                  0.699592                  5.852938                 
13004 (2,2,2,1,2,2,1,2,16,11350)                                                       6.363826                  0.689518                  5.674308                 
13005 (2,2,2,1,2,2,1,2,18,11600)                                                       6.316890                  0.686927                  5.629963                 
13006 (2,2,2,1,2,2,2,2,6,9750)                                                         6.690185                  0.706699                  5.983486                 
13007 (2,2,2,1,2,2,2,2,17,10000)                                                       6.636418                  0.703940                  5.932478                 
13008 (2,2,2,1,2,2,2,2,29,11350)                                                       6.363815                  0.689517                  5.674297                 
13009 (2,2,2,1,2,2,2,3,15,11450)                                                       6.345373                  0.688504                  5.656869                 
13010 (2,2,2,1,2,2,2,3,16,10600)                                                       6.511904                  0.697462                  5.814442                 
13011 (2,2,2,1,2,2,2,3,16,11700)                                                       6.298908                  0.685924                  5.612985                 
13012 (2,2,2,1,2,2,3,3,14,5900)                                                        7.690036                  0.742195                  6.947841                 
13013 (2,2,2,1,2,3,1,4,29,5650)                                                        7.769290                  0.743828                  7.025463                 
13014 (2,2,2,1,2,3,2,1,18,11350)                                                       6.374790                  0.690118                  5.684672                 
13015 (2,2,2,1,2,3,3,3,2,11300)                                                        6.374116                  0.690081                  5.684035                 
13016 (2,2,2,1,3,3,1,2,22,6050)                                                        7.642847                  0.741228                  6.901620                 
13017 (2,2,2,1,3,3,2,2,12,10550)                                                       6.521644                  0.697974                  5.823670                 
13018 (2,2,2,2,1,1,1,4,19,9850)                                                        6.669609                  0.705645                  5.963964                 
13019 (2,2,2,2,1,1,3,3,23,11200)                                                       6.392989                  0.691108                  5.701881                 
13020 (2,2,2,2,1,2,1,3,10,11650)                                                       6.308132                  0.686439                  5.621692                 
13021 (2,2,2,2,1,2,2,2,14,10650)                                                       6.501302                  0.696903                  5.804399                 
13022 (2,2,2,2,1,2,2,3,24,6150)                                                        7.612255                  0.740604                  6.871650                 
13023 (2,2,2,2,1,2,2,4,16,11750)                                                       6.290389                  0.685446                  5.604943                 
13024 (2,2,2,2,1,2,2,4,31,11900)                                                       6.263197                  0.683910                  5.579286                 
13025 (2,2,2,2,1,2,2,4,35,11850)                                                       6.272197                  0.684420                  5.587777                 
13026 (2,2,2,2,1,2,3,2,27,10350)                                                       6.562802                  0.700128                  5.862674                 
13027 (2,2,2,2,1,3,1,1,39,10950)                                                       6.452066                  0.694289                  5.757777                 
13028 (2,2,2,2,1,3,1,3,5,11000)                                                        6.432026                  0.693216                  5.738811                 
13029 (2,2,2,2,1,3,3,3,39,11700)                                                       6.298883                  0.685922                  5.612960                 
13030 (2,2,2,2,2,1,1,2,12,10250)                                                       6.583653                  0.701212                  5.882441                 
13031 (2,2,2,2,2,1,2,1,24,11750)                                                       6.300110                  0.685991                  5.614119                 
13032 (2,2,2,2,2,1,2,2,20,10100)                                                       6.615188                  0.702845                  5.912343                 
13033 (2,2,2,2,2,1,2,2,24,11400)                                                       6.354337                  0.688998                  5.665340                 
13034 (2,2,2,2,2,1,2,3,19,11500)                                                       6.335976                  0.687986                  5.647990                 
13035 (2,2,2,2,2,1,2,3,21,11250)                                                       6.383374                  0.690586                  5.692788                 
13036 (2,2,2,2,2,1,3,2,9,11100)                                                        6.411937                  0.692134                  5.719802                 
13037 (2,2,2,2,2,1,3,2,22,11850)                                                       6.271143                  0.684361                  5.586783                 
13038 (2,2,2,2,2,1,3,3,32,8900)                                                        6.879423                  0.716366                  6.163057                 
13039 (2,2,2,2,2,2,1,1,23,6900)                                                        7.394617                  0.736344                  6.658273                 
13040 (2,2,2,2,2,2,1,1,47,11350)                                                       6.374533                  0.690104                  5.684430                 
13041 (2,2,2,2,2,2,1,2,26,11050)                                                       6.421662                  0.692658                  5.729004                 
13042 (2,2,2,2,2,2,1,2,33,10700)                                                       6.491180                  0.696368                  5.794812                 
13043 (2,2,2,2,2,2,1,2,34,8600)                                                        6.947442                  0.719891                  6.227551                 
13044 (2,2,2,2,2,2,1,4,33,9950)                                                        6.648134                  0.704543                  5.943591                 
13045 (2,2,2,2,2,2,2,2,11,11600)                                                       6.316904                  0.686928                  5.629976                 
13046 (2,2,2,2,2,2,2,2,15,11450)                                                       6.344913                  0.688479                  5.656434                 
13047 (2,2,2,2,2,2,2,2,19,11150)                                                       6.402204                  0.691608                  5.710596                 
13048 (2,2,2,2,2,2,2,2,26,11900)                                                       6.262137                  0.683850                  5.578287                 
13049 (2,2,2,2,2,2,2,3,13,8800)                                                        6.902185                  0.717540                  6.184645                 
13050 (2,2,2,2,2,2,2,3,31,11500)                                                       6.335962                  0.687985                  5.647977                 
13051 (2,2,2,2,2,2,2,4,6,11100)                                                        6.413126                  0.692198                  5.720928                 
13052 (2,2,2,2,2,2,2,4,16,11150)                                                       6.403301                  0.691667                  5.711634                 
13053 (2,2,2,2,2,2,2,4,27,11300)                                                       6.374416                  0.690097                  5.684319                 
13054 (2,2,2,2,2,2,3,2,28,11450)                                                       6.344901                  0.688478                  5.656423                 
13055 (2,2,2,2,2,2,3,3,21,5400)                                                        7.848562                  0.745465                  7.103098                 
13056 (2,2,2,2,2,3,1,1,31,11750)                                                       6.300040                  0.685987                  5.614053                 
13057 (2,2,2,2,2,3,1,2,27,10500)                                                       6.531858                  0.698510                  5.833347                 
13058 (2,2,2,2,2,3,2,2,32,11650)                                                       6.307636                  0.686412                  5.621224                 
13059 (2,2,2,2,2,3,2,3,24,11550)                                                       6.326629                  0.687468                  5.639160                 
13060 (2,2,2,2,2,3,3,1,31,11900)                                                       6.272853                  0.684457                  5.588396                 
13061 (2,2,2,2,2,3,3,2,19,11250)                                                       6.382921                  0.690561                  5.692360                 
13062 (2,2,2,2,3,2,2,2,19,10850)                                                       6.461131                  0.694773                  5.766359                 
13063 (2,2,2,2,3,2,2,2,21,10250)                                                       6.583639                  0.701212                  5.882427                 
13064 (2,2,2,2,3,2,2,2,29,11100)                                                       6.411906                  0.692132                  5.719774                 
13065 (2,2,2,2,3,2,2,2,30,11850)                                                       6.271138                  0.684360                  5.586778                 
13066 (2,2,2,2,3,2,2,3,27,4750)                                                        8.060717                  0.749841                  7.310876                 
13067 (2,2,2,2,3,2,2,3,30,11200)                                                       6.392982                  0.691108                  5.701874                 
13068 (2,2,2,2,3,2,2,3,30,11750)                                                       6.289739                  0.685409                  5.604329                 
13069 (2,2,2,2,3,2,2,3,36,10400)                                                       6.552889                  0.699611                  5.853278                 
13070 (2,2,2,2,3,2,2,4,37,8950)                                                        6.868675                  0.715814                  6.152862                 
13071 (2,2,2,2,3,3,2,3,14,11600)                                                       6.317357                  0.686953                  5.630403                 
13072 (2,2,2,3,1,3,2,3,10,11000)                                                       6.431957                  0.693212                  5.738745                 
13073 (2,2,2,3,2,1,2,2,17,9700)                                                        6.700998                  0.707252                  5.993745                 
13074 (2,2,2,3,2,1,2,2,19,10500)                                                       6.531864                  0.698511                  5.833353                 
13075 (2,2,2,3,2,1,2,3,30,11500)                                                       6.335963                  0.687985                  5.647978                 
13076 (2,2,2,3,2,1,2,3,35,10500)                                                       6.532302                  0.698534                  5.833768                 
13077 (2,2,2,3,2,2,2,1,24,11350)                                                       6.374686                  0.690112                  5.684574                 
13078 (2,2,2,3,2,2,2,3,17,10950)                                                       6.441772                  0.693738                  5.748034                 
13079 (2,2,2,3,2,2,2,3,22,10150)                                                       6.605081                  0.702323                  5.902758                 
13080 (2,2,2,3,2,2,2,3,24,6700)                                                        7.444384                  0.737284                  6.707099                 
13081 (2,2,2,3,2,2,2,4,33,10650)                                                       6.502354                  0.696958                  5.805396                 
13082 (2,2,2,3,2,2,3,1,33,11400)                                                       6.365116                  0.689589                  5.675528                 
13083 (2,2,2,3,2,2,3,2,10,10650)                                                       6.501313                  0.696903                  5.804410                 
13084 (2,2,2,3,3,1,1,2,29,11550)                                                       6.326174                  0.687443                  5.638731                 
13085 (2,2,2,3,3,1,2,3,29,11350)                                                       6.364265                  0.689542                  5.674723                 
13086 (2,2,2,3,3,2,1,3,25,7350)                                                        7.253658                  0.733452                  6.520207                 
13087 (2,2,2,3,3,2,2,2,11,10850)                                                       6.461147                  0.694773                  5.766373                 
13088 (2,2,2,3,3,2,2,3,24,11200)                                                       6.392988                  0.691108                  5.701880                 
13089 (2,2,2,3,3,2,3,2,28,2900)                                                        8.697792                  0.762963                  7.934829                 
13090 (2,2,3,2,2,2,2,3,33,11150)                                                       7.197998                  0.731834                  6.466164                 
13091 (2,2,3,2,2,2,3,1,46,11750)                                                       7.084633                  0.727015                  6.357618                 
13092 (2,2,3,2,3,2,1,2,31,10650)                                                       7.315234                  0.734823                  6.580411                 
13093 (2,2,3,2,3,2,1,4,18,11300)                                                       7.166819                  0.730707                  6.436112                 
13094 (2,2,3,3,1,1,1,2,7,11850)                                                        7.059283                  0.725735                  6.333548                 
13095 (2,2,3,3,2,3,2,4,26,11450)                                                       7.136612                  0.729457                  6.407155                 
13096 (2,2,3,3,2,3,3,4,25,11100)                                                       7.209324                  0.732203                  6.477121                 
13097 (2,2,3,3,3,2,3,2,23,10900)                                                       7.254198                  0.733465                  6.520733                 
13098 (2,2,4,1,2,2,2,1,21,11600)                                                       7.089301                  0.727246                  6.362055                 
13099 (2,2,4,2,1,1,2,3,27,11200)                                                       7.155371                  0.730251                  6.425120                 
13100 (2,2,4,2,2,1,2,2,23,11000)                                                       7.194637                  0.731721                  6.462916                 
13101 (2,2,4,2,2,1,2,4,11,11700)                                                       7.064827                  0.726018                  6.338809                 
13102 (2,2,4,2,2,2,1,2,24,10850)                                                       7.226312                  0.732715                  6.493597                 
13103 (2,2,4,2,2,2,2,3,7,11450)                                                        7.108954                  0.728196                  6.380758                 
13104 (2,2,4,2,2,3,2,3,40,11050)                                                       7.184821                  0.731378                  6.453443                 
13105 (2,2,5,2,1,3,2,4,9,11300)                                                        6.502398                  0.696961                  5.805438                 
13106 (2,3,1,2,1,2,2,2,11,11300)                                                       9.869668                  0.645659                  9.224009                 
13107 (2,4,2,1,2,2,3,3,28,10950)                                                       7.840806                  0.575895                  7.264912                 
13108 (3,1,1,2,2,1,3,4,21,11150)                                                       8.715904                  0.744912                  7.970992                 
13109 (3,1,2,2,2,2,2,2,15,11400)                                                       8.516209                  0.735698                  7.780512                 
13110 (3,2,1,1,1,2,1,3,15,11900)                                                       6.418440                  0.692485                  5.725955                 
13111 (3,2,1,1,1,2,2,1,27,10350)                                                       6.759081                  0.710216                  6.048865                 
13112 (3,2,1,1,1,2,2,3,17,11300)                                                       6.542894                  0.699088                  5.843805                 
13113 (3,2,1,2,1,1,3,1,17,10750)                                                       6.670034                  0.705667                  5.964366                 
13114 (3,2,1,2,1,2,2,2,19,11350)                                                       6.531948                  0.698515                  5.833433                 
13115 (3,2,1,2,1,2,2,2,20,9550)                                                        6.933024                  0.719139                  6.213885                 
13116 (3,2,1,2,2,1,2,4,36,11450)                                                       6.511668                  0.697449                  5.814219                 
13117 (3,2,1,2,2,1,2,4,42,10600)                                                       6.695569                  0.706975                  5.988594                 
13118 (3,2,1,2,2,2,1,1,20,11450)                                                       6.519034                  0.697837                  5.821197                 
13119 (3,2,1,2,2,2,2,2,34,9200)                                                        7.013652                  0.723362                  6.290290                 
13120 (3,2,1,2,2,2,2,3,45,11700)                                                       6.459225                  0.694671                  5.764554                 
13121 (3,2,1,2,2,2,2,4,8,11350)                                                        6.532825                  0.698561                  5.834264                 
13122 (3,2,1,2,2,3,1,1,26,10350)                                                       6.759089                  0.710216                  6.048873                 
13123 (3,2,1,2,2,3,1,3,29,10800)                                                       6.650919                  0.704686                  5.946233                 
13124 (3,2,1,2,3,1,2,2,43,11900)                                                       6.418090                  0.692466                  5.725624                 
13125 (3,2,1,2,3,1,2,3,25,11500)                                                       6.500730                  0.696873                  5.803858                 
13126 (3,2,1,2,3,2,3,2,26,10100)                                                       6.807147                  0.712666                  6.094481                 
13127 (3,2,1,2,3,2,3,2,35,11350)                                                       6.531941                  0.698515                  5.833426                 
13128 (3,2,1,3,1,1,3,3,16,10900)                                                       6.629041                  0.703560                  5.925481                 
13129 (3,2,1,3,2,2,2,3,28,10400)                                                       6.739747                  0.709230                  6.030517                 
13130 (3,2,1,3,2,3,2,1,24,11750)                                                       6.456623                  0.694532                  5.762090                 
13131 (3,2,1,3,2,3,2,2,38,10700)                                                       6.672591                  0.705798                  5.966792                 
13132 (3,2,2,1,1,1,2,1,2,11000)                                                        6.445765                  0.693952                  5.751813                 
13133 (3,2,2,1,1,2,1,2,38,11400)                                                       6.354331                  0.688997                  5.665334                 
13134 (3,2,2,1,1,2,2,3,11,11100)                                                       6.412396                  0.692159                  5.720237                 
13135 (3,2,2,1,1,2,2,3,22,11750)                                                       6.289747                  0.685410                  5.604337                 
13136 (3,2,2,1,2,1,1,3,31,11550)                                                       6.326622                  0.687468                  5.639154                 
